"ENSG","UNIPROTID","SYMBOL","Fold_Change","P_Value","Adjusted_P_Value"
"ENSG00000160256","Q9NSI2","FAM207A",0.00549187665605422,0.373640954193393,0.528740328320699
"ENSG00000185340","A0A5E8","GAS2L1",0.0138211512786279,5.64726525837129e-06,4.04713134860392e-05
"ENSG00000154144",NA,"TBRG1",0.00114649994864948,0.218002760763453,0.361147649825629
"ENSG00000108175","Q9ULJ6","ZMIZ1",0.00486886515353802,0.0151984356718864,0.0433055937205158
"ENSG00000126581","Q14457","BECN1",0.00421671449111635,0.651499437024209,0.771255084196993
"ENSG00000101405","P01178","OXT",-0.0284043956043959,0.0101486064080599,0.0308250717815292
"ENSG00000122574","A0A0A0MSG0","WIPF3",-0.00926776933347022,0.000838749779456285,0.0036266749723157
"ENSG00000117758","Q86Y82","STX12",-0.0060342559309849,0.197779366794633,0.33604073194711
"ENSG00000100036","Q6ICL7","SLC35E4",0.000928722399096235,0.931580660624838,0.959525200413503
"ENSG00000035928","P35251","RFC1",0.00711095717366745,2.29219823870058e-05,0.000143173199325841
"ENSG00000205835",NA,"GMNC",0.00213973400431351,0.0289819623873029,0.0735400831807438
"ENSG00000138709","Q659C4","LARP1B",0.0070895691691486,0.0199075952276619,0.0540953374570844
"ENSG00000111752","F5H6F5","PHC1",0.00478645465749203,0.936527286671456,0.962151226526414
"ENSG00000169946",NA,"ZFPM2",0.0329607692307692,6.80580919273899e-05,0.000385872854980813
"ENSG00000170632","Q8N2F6","ARMC10",0.0103011173872856,0.267037325630059,0.418157246707699
"ENSG00000006756","P51689","ARSD",0.0121729757625552,0.0817236615760999,0.169465249820598
"ENSG00000206560","O15084","ANKRD28",0.0131932381637054,0.0301916552777414,0.0760983782290001
"ENSG00000104824","P14866","HNRNPL",0.0107101109171203,0.552827530158853,0.692694403196546
"ENSG00000130939","O95155","UBE4B",0.00653878812776007,0.482040655372631,0.630768911381224
"ENSG00000127463","Q8N766","EMC1",0.00277701858888772,0.418636207137208,0.571502729037528
"ENSG00000079482","O60890","OPHN1",-0.00383898942179318,0.199976026006596,0.338664397464949
"ENSG00000164253",NA,"WDR41",0.00349507949060282,0.686837179730641,0.79945349603177
"ENSG00000168748","P43166","CA7",0.0400461342302558,0.000752932972680949,0.00330121427720348
"ENSG00000185614","Q96EL1","FAM212A",0.0017929308822019,0.00283519305766587,0.0104805841239336
"ENSG00000265972","Q9H3M7","TXNIP",0.00783210537126425,0.227921346041341,0.373678197833772
"ENSG00000198185","Q9HCZ1","ZNF334",0.0682624370956147,5.84299283167784e-05,0.000338151031745862
"ENSG00000090020",NA,"SLC9A1",0.00672391332032455,9.33174428171461e-08,9.54886534388677e-07
"ENSG00000099250","Q5JWQ6","NRP1",0.01971421485057,1.16712013899613e-05,7.79415331512654e-05
"ENSG00000109339","P53779","MAPK10",0.0098888947314368,0.0772453937925437,0.16166740920334
"ENSG00000054938","H0YCU0","CHRDL2",0.0597581538461539,3.81347850611832e-06,2.8340921682468e-05
"ENSG00000180596","P62807","HIST1H2BC",0.000440869775084732,0.279008571208639,0.431389205756213
"ENSG00000123569","Q7Z2G1","H2BFWT",-0.126950374858786,1.50608298082118e-16,5.10319726641307e-15
"ENSG00000180044",NA,"C3orf80",0.0055009564547602,0.502425117077648,0.648656883165523
"ENSG00000169641","Q86V48","LUZP1",-0.00169452808873369,0.332393761070115,0.487005211598678
"ENSG00000118939",NA,"UCHL3",0.00521491937968573,0.0136084183164543,0.0394853368709614
"ENSG00000159761",NA,"C16orf86",0.0688001371058848,9.02993665330507e-10,1.24556870571153e-08
"ENSG00000145365","Q96CG3","TIFA",0.00801356259628223,0.0032398606457991,0.0117635473904437
"ENSG00000127452","Q9NXK8","FBXL12",0.0082032969086988,0.0795652218937715,0.165845898321671
"ENSG00000100099",NA,"HPS4",0.00014409273903666,0.274612523026947,0.426594003889017
"ENSG00000187416","Q86UP9","LHFPL3",0.071772994762247,1.74803488606285e-06,1.39603631883203e-05
"ENSG00000078403","P55197","MLLT10",0.0161657296908699,0.00238688701164894,0.00904752064032127
"ENSG00000134690","Q53HL2","CDCA8",-0.00126385950498101,0.319524450030038,0.474539724390801
"ENSG00000241127","Q9NRH1","YAE1D1",0.000400290643935507,0.790024326741673,0.868770122700157
"ENSG00000122008","Q9UBT6","POLK",0.00970455232617852,2.55847803002235e-09,3.32228142082329e-08
"ENSG00000198756",NA,"COLGALT2",0.00681014645167917,0.37564815439872,0.530706640398604
"ENSG00000130023","K7ESI0","ERMARD",0.0131823323405566,0.0338767849821835,0.0835853228039844
"ENSG00000060656","Q92729","PTPRU",0.00537215158673107,0.230334343745332,0.376234246041409
"ENSG00000186951","Q86SF0","PPARA",-0.000283098490294738,0.75858420823822,0.849249778312628
"ENSG00000141376","K7EJU7","BCAS3",0.0053774211769539,0.779503471275001,0.861108264783962
"ENSG00000160551","J3QS76","TAOK1",0.004894763068707,0.753851812199788,0.845501292440587
"ENSG00000176624","Q5U5Q3","MEX3C",0.00660119544007395,0.827622115252034,0.893287668357959
"ENSG00000080823",NA,"MOK",0.00108166375680395,0.133131623949135,0.248430324823685
