source,target
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000005961
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000077092
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000204264
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000065328
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000054219
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000049130
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000134061
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000156515
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000174697
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000097007
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000145703
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000122852
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000135404
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000111276
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000100393
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000130656
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000072274
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207947
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000149100
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000107625
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000088325
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138363
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000169174
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000189221
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000169344
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000135577
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000109471
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000103707
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000142623
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000198822
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000071539
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000188846
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000183578
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207996
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000207734
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000267200
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000007047
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000113648
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000173821
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000171236
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000116761
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000132670
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000171241
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000113558
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000165023
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000070404
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000100519
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000263528
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000119508
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000154016
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000105568
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000204301
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000138623
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000121853
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000114200
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000179772
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000112038
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000073754
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000140519
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000198836
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000115884
ENSEMBL:ENSG00000109320,ENSEMBL:ENSG00000112530
